order_id,order_date,customer_name,region,city,product_name,category,subcategory,quantity,unit_price,total_amount,payment_method,channel,status
ORD-2023001119,2024-01-12,Customer_191,South,Guangzhou,The Great Novel,Books,Fiction,1,22.88,22.88,COD,Third-party,Completed
ORD-2023001120,2023-12-04,Customer_14,West,Chongqing,Camping Tent 4P,Sports,Outdoor,4,328.35,1313.4,WeChat Pay,Phone,Processing
ORD-2023001121,2024-11-18,Customer_8,East,Shanghai,ThinkPad X1,Electronics,Laptops,1,1341.38,1341.38,Alipay,Store,Processing
ORD-2023001122,2024-09-25,Customer_49,Central,Wuhan,MacBook Air,Electronics,Laptops,2,1233.93,2467.86,COD,Website,Completed
ORD-2023001123,2025-09-17,Customer_12,South,Guangzhou,MacBook Air,Electronics,Laptops,5,1222.31,6111.55,Credit Card,Store,Completed
ORD-2023001124,2025-10-21,Customer_50,East,Shanghai,Dumbbell Set 20kg,Sports,Fitness Equipment,3,101.25,303.75,WeChat Pay,Phone,Shipped
ORD-2023001125,2025-10-28,Customer_26,South,Xiamen,Organic Coffee Beans,Food & Beverage,Beverages,1,18.98,18.98,COD,Website,Completed
ORD-2023001126,2023-03-18,Customer_75,Central,Zhengzhou,Wool Scarf,Clothing,Accessories,5,43.32,216.6,Alipay,Website,Cancelled
ORD-2023001127,2023-10-16,Customer_197,North,Shenyang,MacBook Air,Electronics,Laptops,2,1337.27,2674.54,Alipay,Third-party,Returned
ORD-2023001128,2023-09-26,Customer_87,Central,Changsha,Standing Desk,Home & Garden,Furniture,3,491.14,1473.42,WeChat Pay,Store,Returned
ORD-2023001129,2023-06-03,Customer_40,West,Chengdu,Dark Chocolate Box,Food & Beverage,Snacks,4,13.82,55.28,COD,Phone,Completed
ORD-2023001130,2023-06-28,Customer_128,North,Beijing,Yoga Mat Premium,Sports,Yoga,5,54.4,272.0,Credit Card,Phone,Shipped
ORD-2023001131,2025-01-14,Customer_91,South,Guangzhou,Sony WH-1000XM5,Electronics,Headphones,1,325.98,325.98,Credit Card,App,Processing
ORD-2023001132,2025-06-24,Customer_167,West,Chongqing,Wool Scarf,Clothing,Accessories,3,42.08,126.24,Alipay,App,Returned
ORD-2023001133,2023-09-22,Customer_113,West,Chengdu,Dumbbell Set 20kg,Sports,Fitness Equipment,3,86.36,259.08,WeChat Pay,Third-party,Returned
ORD-2023001134,2024-06-22,Customer_175,East,Hangzhou,MacBook Air,Electronics,Laptops,4,1201.14,4804.56,Credit Card,Third-party,Completed
ORD-2023001135,2023-08-04,Customer_75,South,Xiamen,Ceramic Mug Set,Home & Garden,Kitchenware,1,25.99,25.99,Bank Transfer,Website,Returned
ORD-2023001136,2023-07-11,Customer_90,West,Chengdu,Canon EOS R6,Electronics,Cameras,4,2779.51,11118.04,Bank Transfer,Phone,Returned
ORD-2023001137,2025-03-23,Customer_197,West,Chengdu,MacBook Air,Electronics,Laptops,2,1282.37,2564.74,Bank Transfer,Website,Cancelled
ORD-2023001138,2025-09-22,Customer_55,East,Shanghai,Camping Tent 4P,Sports,Outdoor,3,343.53,1030.59,Bank Transfer,App,Shipped
ORD-2023001139,2023-10-26,Customer_164,West,Chengdu,Ceramic Mug Set,Home & Garden,Kitchenware,2,32.9,65.8,Alipay,Store,Returned
ORD-2023001140,2025-01-10,Customer_111,North,Shenyang,Denim Jacket,Clothing,Men's Wear,1,89.34,89.34,Bank Transfer,Website,Completed
ORD-2023001141,2023-12-27,Customer_22,South,Shenzhen,Organic Coffee Beans,Food & Beverage,Beverages,4,18.61,74.44,Alipay,App,Shipped
ORD-2023001142,2025-12-10,Customer_55,West,Chengdu,Yoga Mat Premium,Sports,Yoga,4,54.46,217.84,WeChat Pay,Website,Completed
ORD-2023001143,2024-12-16,Customer_108,North,Tianjin,Camping Tent 4P,Sports,Outdoor,3,268.91,806.73,Bank Transfer,Phone,Returned
ORD-2023001144,2025-03-07,Customer_3,South,Xiamen,Silk Dress,Clothing,Women's Wear,3,144.97,434.91,COD,Third-party,Processing
ORD-2023001145,2024-10-25,Customer_171,North,Shenyang,Organic Coffee Beans,Food & Beverage,Beverages,5,20.69,103.45,WeChat Pay,App,Processing
ORD-2023001146,2025-04-12,Customer_68,West,Chengdu,Wool Scarf,Clothing,Accessories,3,34.48,103.44,COD,App,Cancelled
ORD-2023001147,2024-03-23,Customer_191,South,Xiamen,Leather Boots,Clothing,Footwear,5,139.8,699.0,Alipay,Phone,Returned
ORD-2023001148,2024-01-27,Customer_174,South,Xiamen,Denim Jacket,Clothing,Men's Wear,2,75.4,150.8,COD,App,Shipped
ORD-2023001149,2023-09-13,Customer_180,East,Shanghai,Yoga Mat Premium,Sports,Yoga,3,49.03,147.09,Bank Transfer,Phone,Cancelled
ORD-2023001150,2024-11-18,Customer_30,West,Chongqing,Dumbbell Set 20kg,Sports,Fitness Equipment,5,87.02,435.1,Alipay,Phone,Cancelled
ORD-2023001151,2025-06-11,Customer_98,East,Shanghai,Ceramic Mug Set,Home & Garden,Kitchenware,5,26.07,130.35,WeChat Pay,Phone,Shipped
ORD-2023001152,2023-02-03,Customer_158,Central,Wuhan,MacBook Air,Electronics,Laptops,1,1051.39,1051.39,Bank Transfer,App,Cancelled
ORD-2023001153,2023-03-08,Customer_171,Central,Changsha,ThinkPad X1,Electronics,Laptops,4,1400.41,5601.64,WeChat Pay,Phone,Processing
ORD-2023001154,2025-08-19,Customer_32,South,Guangzhou,Ceramic Mug Set,Home & Garden,Kitchenware,4,25.65,102.6,WeChat Pay,Phone,Cancelled
ORD-2023001155,2024-07-02,Customer_169,West,Chengdu,Dumbbell Set 20kg,Sports,Fitness Equipment,2,89.2,178.4,WeChat Pay,Store,Cancelled
ORD-2023001156,2023-11-11,Customer_96,South,Shenzhen,Silk Dress,Clothing,Women's Wear,1,110.25,110.25,COD,Third-party,Shipped
ORD-2023001157,2025-03-12,Customer_50,East,Shanghai,LED Floor Lamp,Home & Garden,Lighting,4,82.11,328.44,COD,Phone,Completed
ORD-2023001158,2023-12-22,Customer_104,Central,Zhengzhou,AirPods Pro,Electronics,Headphones,4,284.66,1138.64,WeChat Pay,Third-party,Processing
ORD-2023001159,2025-03-13,Customer_196,West,Chengdu,ThinkPad X1,Electronics,Laptops,2,1400.79,2801.58,WeChat Pay,Third-party,Processing
ORD-2023001160,2023-01-24,Customer_161,East,Shanghai,MacBook Air,Electronics,Laptops,1,1028.37,1028.37,COD,Website,Completed
ORD-2023001161,2023-02-21,Customer_191,Central,Changsha,Ceramic Mug Set,Home & Garden,Kitchenware,1,29.62,29.62,Alipay,Phone,Shipped
ORD-2023001162,2024-05-17,Customer_186,South,Shenzhen,Data Science 101,Books,Non-Fiction,2,46.94,93.88,Bank Transfer,Store,Completed
ORD-2023001163,2023-07-31,Customer_29,East,Shanghai,AirPods Pro,Electronics,Headphones,1,259.34,259.34,Bank Transfer,Third-party,Completed
ORD-2023001164,2023-07-10,Customer_20,North,Beijing,Yoga Mat Premium,Sports,Yoga,3,54.8,164.4,Bank Transfer,Store,Processing
ORD-2023001165,2025-09-23,Customer_161,West,Chengdu,Wool Scarf,Clothing,Accessories,1,37.99,37.99,Credit Card,Website,Cancelled
ORD-2023001166,2024-01-04,Customer_77,West,Chongqing,Data Science 101,Books,Non-Fiction,4,54.62,218.48,Credit Card,Website,Returned
ORD-2023001167,2025-09-18,Customer_158,Central,Wuhan,ThinkPad X1,Electronics,Laptops,3,1606.22,4818.66,COD,Third-party,Completed
ORD-2023001168,2023-03-02,Customer_138,South,Xiamen,Running Shoes Pro,Sports,Running,1,135.27,135.27,Credit Card,Third-party,Returned
ORD-2023001169,2023-03-02,Customer_84,South,Shenzhen,Dumbbell Set 20kg,Sports,Fitness Equipment,1,99.64,99.64,Alipay,Website,Completed
ORD-2023001170,2023-07-08,Customer_90,South,Guangzhou,Running Shoes Pro,Sports,Running,4,135.56,542.24,COD,Store,Cancelled
ORD-2023001171,2024-05-27,Customer_45,West,Chongqing,Standing Desk,Home & Garden,Furniture,4,562.23,2248.92,Alipay,Store,Cancelled
ORD-2023001172,2024-02-26,Customer_185,North,Shenyang,LED Floor Lamp,Home & Garden,Lighting,3,80.07,240.21,Bank Transfer,Phone,Cancelled
ORD-2023001173,2025-02-23,Customer_110,West,Xi'an,Running Shoes Pro,Sports,Running,3,154.49,463.47,Alipay,Third-party,Shipped
ORD-2023001174,2023-03-11,Customer_131,East,Nanjing,MacBook Air,Electronics,Laptops,4,1079.31,4317.24,WeChat Pay,Third-party,Cancelled
ORD-2023001175,2023-03-03,Customer_30,East,Nanjing,Data Science 101,Books,Non-Fiction,5,47.77,238.85,Alipay,Store,Cancelled
ORD-2023001176,2025-01-31,Customer_96,South,Guangzhou,Canon EOS R6,Electronics,Cameras,1,2285.47,2285.47,Alipay,Store,Completed
ORD-2023001177,2024-03-13,Customer_120,North,Tianjin,Dark Chocolate Box,Food & Beverage,Snacks,1,15.96,15.96,COD,Store,Processing
ORD-2023001178,2025-12-15,Customer_56,Central,Wuhan,Denim Jacket,Clothing,Men's Wear,3,81.41,244.23,Credit Card,Third-party,Shipped
ORD-2023001179,2025-05-13,Customer_175,Central,Changsha,MacBook Air,Electronics,Laptops,5,1340.24,6701.2,Bank Transfer,Store,Shipped
ORD-2023001180,2024-07-16,Customer_108,South,Shenzhen,Galaxy S24,Electronics,Smartphones,4,898.64,3594.56,Credit Card,App,Cancelled
ORD-2023001181,2023-02-13,Customer_73,South,Xiamen,Camping Tent 4P,Sports,Outdoor,5,288.49,1442.45,Credit Card,Third-party,Completed
ORD-2023001182,2025-12-28,Customer_136,West,Chongqing,AirPods Pro,Electronics,Headphones,4,214.41,857.64,Credit Card,Store,Completed
ORD-2023001183,2024-07-16,Customer_82,North,Tianjin,ThinkPad X1,Electronics,Laptops,4,1492.7,5970.8,WeChat Pay,Phone,Completed
ORD-2023001184,2024-09-03,Customer_179,Central,Zhengzhou,Wool Scarf,Clothing,Accessories,5,33.7,168.5,Bank Transfer,Phone,Completed
ORD-2023001185,2023-01-22,Customer_36,East,Nanjing,ThinkPad X1,Electronics,Laptops,1,1283.17,1283.17,Credit Card,Store,Cancelled
ORD-2023001186,2025-01-25,Customer_138,South,Shenzhen,MacBook Air,Electronics,Laptops,2,1279.61,2559.22,Credit Card,App,Shipped
ORD-2023001187,2024-11-05,Customer_177,North,Beijing,Galaxy S24,Electronics,Smartphones,3,784.39,2353.17,COD,Phone,Shipped
ORD-2023001188,2024-10-15,Customer_38,South,Shenzhen,LED Floor Lamp,Home & Garden,Lighting,4,78.85,315.4,COD,Phone,Cancelled
ORD-2023001189,2025-09-30,Customer_72,North,Shenyang,Standing Desk,Home & Garden,Furniture,2,510.66,1021.32,WeChat Pay,Phone,Processing
ORD-2023001190,2024-05-11,Customer_169,North,Tianjin,Yoga Mat Premium,Sports,Yoga,1,46.84,46.84,Alipay,App,Completed
ORD-2023001191,2025-08-16,Customer_99,West,Chengdu,iPad Air,Electronics,Tablets,1,629.64,629.64,Alipay,Phone,Completed
ORD-2023001192,2024-10-03,Customer_195,East,Shanghai,LED Floor Lamp,Home & Garden,Lighting,5,89.37,446.85,WeChat Pay,Phone,Processing
ORD-2023001193,2025-02-28,Customer_116,Central,Wuhan,AirPods Pro,Electronics,Headphones,2,280.13,560.26,COD,Third-party,Processing
ORD-2023001194,2024-09-21,Customer_148,West,Chengdu,MacBook Air,Electronics,Laptops,3,1171.34,3514.02,Credit Card,Website,Cancelled
ORD-2023001195,2025-08-01,Customer_48,North,Shenyang,ThinkPad X1,Electronics,Laptops,2,1196.11,2392.22,WeChat Pay,App,Cancelled
ORD-2023001196,2023-06-22,Customer_91,Central,Zhengzhou,Dumbbell Set 20kg,Sports,Fitness Equipment,3,78.81,236.43,Bank Transfer,Website,Processing
ORD-2023001197,2025-06-22,Customer_70,West,Xi'an,Silk Dress,Clothing,Women's Wear,5,122.57,612.85,WeChat Pay,App,Completed
ORD-2023001198,2025-04-04,Customer_46,West,Xi'an,Silk Dress,Clothing,Women's Wear,2,121.03,242.06,COD,Store,Returned
ORD-2023001199,2023-04-13,Customer_166,Central,Zhengzhou,Standing Desk,Home & Garden,Furniture,4,440.49,1761.96,Alipay,App,Processing
ORD-2023001200,2023-05-15,Customer_137,North,Beijing,Galaxy S24,Electronics,Smartphones,5,835.94,4179.7,Credit Card,Store,Processing
